id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
20567,r,a,390,Beograd,Savski Venac,68,,,,0,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/veljka-lukica-kurjaka/5ee73ff12731717d0816aff9
20568,r,a,490,Beograd,Zvezdara,64,,,,2,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djuke-dinic/5ee742702731717fe36ab7e3
20569,r,a,400,Stari Grad,Dorćol,48,,,,1,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cara-dusana/5ee742712731717fe36ab7e7
20570,r,a,900,Beograd,Savski Venac,56,,2018,23,17,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/5ee750e29a309108e14a83ed
20571,r,a,350,Gradske lokacije,Medijana,80,,,,,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/karadziceva/5ee7544c273171164144ff33
20572,r,a,370,Beograd,Zvezdara,40,,,,2,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vukov-spomenik/5ee3af2e2731716aed14293a
20573,r,a,800,Beograd,Vračar,75,,,5,3,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/mlatisumina/5e6a626e273171677b36aba3
20574,r,a,900,Beograd,Stari Grad,100,,,,3,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kolarceva/5ee5c0739a309150200eaba3
20575,r,a,400,Beograd,Vračar,50,,,,0,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/karadjordjev-park/5ee647372731715f6b51a045
20576,r,a,360,Beograd,Novi Beograd,55,,,,2,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gandijeva/5ede4eb127317138a0675895
20577,r,a,350,Gradske lokacije,Medijana,62,,,,5,f,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/centar/5ee72bff27317166b14b30f3
20578,r,a,320,Beograd,Novi Beograd,42,,,,8,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-30/5ee4ba5e2731711c926a5b09
20579,r,a,1800,Beograd,Čukarica,130,,,,3,t,Centralno,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/banovo-brdo/5ee3af332731716aed142971
20580,r,a,450,Beograd,Stari Grad,41,,,,1,t,Norveški radijatori,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/trg-republike/5ee3af302731716aed14294f
20581,r,a,1400,Beograd,Savski Venac,67,,,,2,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/5ee3af302731716aed14294c
20582,r,a,370,Beograd,Savski Venac,44,,,,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savamala/5ee3af302731716aed142949
20583,r,a,500,Beograd,Novi Beograd,66,,,,2,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-22/5ee4ba4d2731711c846a6013
20584,r,a,550,Beograd,Stari Grad,57,,,5,5,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ivankovacka/5ee4c99a2731712de8778d40
20585,r,a,320,Beograd,Novi Beograd,41,,,10,8,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-zorana-djindjica/5ee4cc5827317130ea6b5f43
20586,r,a,450,Beograd,Stari Grad,64,,1970,6,4,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/takovska/5ec52fce2731715ee3279bcd
20587,r,a,350,Novi Sad,Rotkvarija,42,,,7,4,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/zmaj-ognjena-vuka/5ee4abab9a30914fa95a877c
20588,r,a,400,Beograd,Vračar,58,,,,5,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/slavija/5ee3cb8a2731710c68185ad3
20589,r,a,2150,Beograd,Novi Beograd,86,,,,2,t,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-67a-a-blok/5ee3cb8b2731710c68185ad7
20590,r,a,2350,Beograd,Novi Beograd,89,,,,6,t,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-67a-a-blok/5ee3cb8b2731710c68185ada
20591,r,a,450,Beograd,Savski Venac,44,,,,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savski-venac/5ee3cb922731710c68185b07
20592,r,a,300,Beograd,Voždovac,35,,,5,4,f,Norveški radijatori,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ljube-vuckovica/5ee3d8172731711ab8644323
20593,r,a,850,Beograd,Savski Venac,55,,2019,22,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-vudroa-vilsona/5ee47fa327317158db17f408
20594,r,a,500,Novi Sad,Novi Sad - Centar,127,,1900,,2,f,Centralno,4.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/centar-novi-sad/5ee491142731716cda652873
20595,r,a,1400,Beograd,Savski Venac,125,,,,2,t,Etažno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/5ee24fa227317159b27438df
20596,r,a,450,Beograd,Novi Beograd,78,,,,6,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-11c-stari-merkator/5ee24fa227317159b27438dc
20597,r,a,650,Beograd,Stari Grad,75,,,,6,t,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar/5ee24fa227317159b27438d9
20598,r,a,360,Beograd,Novi Beograd,52,,,,7,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-1-fontana/5ee24fa127317159b27438d6
20599,r,a,400,Beograd,Voždovac,30,,,,3,t,Etažno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/autokomanda/5ee24fa427317159b27438f0
20600,r,a,400,Beograd,Stari Grad,55,,,,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol/5ee3af322731716aed142960
20601,r,a,450,Beograd,Novi Beograd,46,,,6,5,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/arsenija-carnojevica/5ee3ba6f273171778a4a7433
20602,r,a,400,Beograd,Novi Beograd,65,,,,3,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-45/5ee24fa327317159b27438e7
20603,r,a,420,Beograd,Stari Grad,60,,,8,6,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodar-jevremova/5ee3863d2731713cd535d637
20604,r,a,400,Beograd,Savski Venac,63,,,,1,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/deligradska/5ee389092731713fec2d9007
20605,r,a,350,Beograd,Vračar,80,,,,5,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojislava-ilica/5ee394452731714cbb63fa33
20606,r,a,2800,Beograd,Vračar,140,,,6,1,t,,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cara-nikolaja-ii/5ee394612731714cdc2b07d7
20607,r,a,100,Novi Sad,Cara Dušana,60,,,,0,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/cara-dusana/5ee39ecf273171582e58c6d3
20608,r,a,400,Stari Grad,Dorćol,46,,,2,1,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodar-jovanova/5ee3a2852731715cbc5be367
20609,r,a,400,Beograd,Stari Grad,55,,,6,4,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodar-jovanova/5ee36a1c2731711ce146e8f0
20610,r,a,650,Beograd,Zvezdara,52,,,,1,t,Norveški radijatori,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vukov-spomenik/5ee24fa427317159b27438ea
20611,r,a,500,Beograd,Savski Venac,64,,,4,2,t,Etažno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savska/5ee36db62731712141610393
20612,r,a,250,Gradske lokacije,Medijana,46,,,4,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/generala-boze-jankovica/5ee36dd1273171217328e393
20613,r,a,250,Gradske lokacije,Medijana,43,,,1,1,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/kej-kola-srpskih-sestara/5ee36dd3273171217328e397
20614,r,a,250,Beograd,Zvezdara,40,,,,,f,Etažno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/crveni-krst/5ee376c22731712b1e230833
20615,r,a,500,Beograd,Novi Beograd,72,,,,,f,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-1-fontana/5ee376c42731712b1e23083e
20616,r,a,140,Kragujevac,,20,,,6,5,f,Centralno,1,1,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/garsonjera-na-aerodromu-sa-uracunatim-troskovima/5d8355bce466e61d4d4a4fe1
20617,r,a,600,Beograd,Vračar,70,,,,1,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/nevesinjska/5ed4d4669a309165b75b862b
20618,r,a,350,Beograd,Novi Beograd,60,,,,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-11c-stari-merkator/5ee24fa527317159b27438f4
20619,r,a,180,Novi Sad,Salajka,22,,,,1,t,,1,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/salajka/5ee25e192731716a07173bb3
20620,r,a,2500,Beograd,Čukarica,230,,2008,6,6,f,Gas,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zrmanjska/5ee26a53273171781d3e47f7
20621,r,a,320,Beograd,Voždovac,30,,,2,0,t,Podno,1,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/podravska/5daf57c62731716cf1487e3a
20622,r,a,1100,Beograd,Vračar,91,,,4,1,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/resavska/5bb89bc2b70c596b277c1dc7
20623,r,a,550,Beograd,Palilula,65,,,,2,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tasmajdan/5ee288212731711b04031b29
20624,r,a,400,Beograd,Novi Beograd,74,,1977,5,2,t,Centralno,3,2,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-zorana-djindjica/5ee29cc1273171330e6c6b33
20625,r,a,250,Novi Sad,Grbavica,28,,,6,1,f,Centralno,1,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5edb6c540c7cde4fbe50b31f
20626,r,a,350,Novi Sad,Novi Sad - Centar,64,,,,2,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/zmaj-jovina/5ee335382731715fe22b6a23
20627,r,a,200,Niš,Gradske lokacije,75,,,,1,f,,2.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/pantelej/5ee3379227317162ab076f45
20628,r,a,350,Beograd,Zvezdara,40,,,5,1,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djevdjelijska/5ee357712731710743580c77
20629,r,a,700,Beograd,Zvezdara,90,,,,8,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cvetkova-pijaca/5eb3ee630c7cde22bf604cd9
20630,r,a,500,Beograd,Stari Grad,82,,1930,,0,t,Etažno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gundulicev-venac/5ee24d2727317156b5067fa7
20631,r,a,650,Beograd,Zvezdara,52,,,4,1,f,Norveški radijatori,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5ee24e4a273171586a0f9443
20632,r,a,800,Gradske lokacije,Medijana,200,,,1,1,t,Struja,7,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/vardarska/5ee2469b2731714ff93a2c03
20633,r,a,450,Beograd,Novi Beograd,58,,,8,3,f,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-mihajla-pupina/5ee229822731712eaf582c63
20634,r,a,750,Beograd,Stari Grad,70,,,4,3,f,,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol/5ee22c87273171328e079d73
20635,r,a,500,Novi Sad,Grbavica,53,,,7,6,f,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5ee231b627317137be3aa4a3
20636,r,a,250,Beograd,Zvezdara,42,,,,,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/crveni-krst/5ee2334d27317139d9272977
20637,r,a,330,Beograd,Voždovac,52,,,,,f,Etažno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/5ee2334e27317139d927297c
20638,r,a,180,Novi Sad,Telep,21,,,,,t,,2,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/telep/5ee233e62731713a855f55f3
20639,r,a,450,Beograd,Voždovac,54,,,,3,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/veljka-milicevica/5ee234a12731713b6d7b8247
20640,r,a,400,Novi Sad,Novo Naselje,62,,,,3,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/svetozara-corovica/5ee1fd862731717bbb0ad263
20641,r,a,700,Beograd,Novi Beograd,40,,,4,3,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jurija-gagarina/5ee1ffc50c7cde089636e0ea
20642,r,a,1000,Beograd,Vračar,125,,,6,1,f,Struja,3,2,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/svetozara-markovica/5ee2090a27317109cf5aeb17
20643,r,a,180,Novi Sad,Grbavica,27,,,5,4,f,Centralno,1,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/danila-kisa/5ee2196c0c7cde159628c8a6
20644,r,a,320,Beograd,Stari Grad,38,,,,1,f,Centralno,1,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/skender-begova/5ee2269f2731712b9d53f5b3
20645,r,a,600,Beograd,Novi Beograd,58,,,13,3,f,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-mihajla-pupina/5ee229322731712e596cb5f3
20646,r,a,270,Novi Sad,Bulevar Oslobođenja,31,,,11,4,f,Centralno,1,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/augusta-cesarca-18/5ee2295d0c7cde1e13266745
20647,r,a,500,Beograd,Novi Beograd,65,,,18,15,t,,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-milutina-milankovica/5ee1fc722731717a9d06ba37
20648,r,a,500,Beograd,Zvezdara,74,,,,1,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/lion/5edfacae2731714e553af0c1
20649,r,a,800,Beograd,Novi Beograd,40,,,,3,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-67a-a-blok/5edfaca92731714e553af0be
20650,r,a,450,Beograd,Savski Venac,60,,,,5,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savamala/5edfaca22731714e553af0b8
20651,r,a,220,Niš,,40,,,2,2,t,Struja,1.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/vojislava-ilica/5ee1f22a2731716f3c4ab4c3
20652,r,a,300,Niš,,50,,,3,3,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/tome-rosandica/5ee1f22a2731716f3c4ab4c7
20654,r,a,350,Beograd,Novi Beograd,60,,,4,4,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/aleksinackih-rudara/5ee1fc512731717a6235bc7a
20655,r,a,950,Beograd,Savski Venac,95,,,3,2,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojvode-milenka/5ee1fc682731717a7c143633
20656,r,a,600,Beograd,Novi Beograd,61,,,,2,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-25-arena/5ee0a9bc2731717701597b76
20657,r,a,850,Beograd,Vračar,120,,,,1,t,Centralno,5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/juzni-bulevar/5edfaccb2731714e553af0df
20658,r,a,390,Beograd,Savski Venac,53,,,,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savski-venac/5edfacc42731714e553af0d7
20659,r,a,1000,Beograd,Palilula,77,,,,2,t,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/palilula/5ee0fe2a273171580f603665
20660,r,a,400,Beograd,Stari Grad,33,,,,5,t,Centralno,1,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar/5ee0fe27273171580f60364c
20661,r,a,400,Beograd,Novi Beograd,66,,,,9,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-61/5ee0fe26273171580f603647
20662,r,a,650,Beograd,Stari Grad,70,,,6,6,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar/5ee1e63b27317161ab135103
20663,r,a,1000,Beograd,Savski Venac,85,,,,16,t,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/5ee128a027317109d964b2e5
20664,r,a,290,Novi Sad,Nova Detelinara,46,,,,2,f,Gas,1.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/nova-detelinara-novi-sad/5ee1295c2731710ac06a9ae3
20665,r,a,400,Beograd,Zvezdara,59,,,5,3,f,,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djevdjelijska/5ee133e127317116977b0f23
20666,r,a,700,Beograd,Novi Beograd,69,,,,3,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/urosa-martinovica/5ecc15080c7cde578f661078
20667,r,a,300,Niš,Gradske lokacije,55,,,7,7,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/josifa-pancica/5ee1e42a2731715f345014e3
20668,r,a,350,Novi Sad,Bulevar Oslobođenja,46,,,,1,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-oslobodjenja/5ee10e8f2731716b0b511837
20669,r,a,450,Beograd,Novi Beograd,30,,,,0,t,Etažno,,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djordja-stanojevica/5ee1159627317173252fb33e
20670,r,a,450,Beograd,Savski Venac,60,,,,5,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savski-venac/5ee1289827317109d964b2bc
20671,r,a,650,Beograd,Savski Venac,57,,,,2,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savski-venac/5ee1289a27317109d964b2c2
20672,r,a,300,Novi Sad,Podbara,38,,,,3,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-rajkovica/5ee109900c7cde15f0214c5c
20673,r,a,280,Novi Sad,Bulevar Oslobođenja,42,,,,6,f,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/branimira-cosica/5ee10e8d2731716b0b511833
20674,r,a,480,Beograd,Savski Venac,58,,,,4,t,Etažno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/5ee0fe28273171580f60365a
20675,r,a,4500,Beograd,Savski Venac,260,,,,4,t,Etažno,7,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savamala/5ee0fe29273171580f60365d
20676,r,a,320,Beograd,Zvezdara,54,,,5,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dragutina-milutinovica/5ee1072027317162895a5d65
20677,r,a,500,Beograd,Novi Beograd,65,,,6,2,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/novi-beograd/5ee0fba527317154fe645dc3
20678,r,a,700,Beograd,Savski Venac,75,,,3,2,t,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/heroja-milana-tepica/5ee0e4852731713ae34d0763
20679,r,a,600,Beograd,Voždovac,80,,,,,f,Etažno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/lekino-brdo/5ee0efdd273171480b6e72b6
20680,r,a,550,Beograd,Novi Beograd,65,,,,,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-22/5ee0efdf273171480b6e72bd
20681,r,a,500,Beograd,Zvezdara,91,,,,4,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojvode-bogdana/5ee0f1f39a30910a6f3d1062
20682,r,a,700,Beograd,Stari Grad,75,,,10,3,f,,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/knez-mihajlova/5ee0f733273171509d3edba7
20683,r,a,50,Novi Sad,Grbavica,14,,,,,t,,,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5ee0d45627317128a24b6133
20684,r,a,500,Beograd,Voždovac,56,,,,2,f,Etažno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/konstantina-filozofa/5ee0d51c273171299343cc23
20685,r,a,400,Kragujevac,Gradske lokacije,60,,2000,1,0,t,Gas,1.5,1,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/stari-grad/5ee0d6c32731712b61602203
20686,r,a,900,Beograd,Savski Venac,82,,,23,1,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/5ee0d51d273171299343cc27
20687,r,a,400,Beograd,Stari Grad,45,,,6,2,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zorza-klemansoa/5ec5361727317166384d9429
20688,r,a,450,Beograd,Zvezdara,60,,,12,1,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/presevska/5ee0e33a27317139c520c973
20689,r,a,850,Beograd,Stari Grad,90,,,5,0,f,Struja,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zmaja-od-nocaja/5ee0c58027317117c606cae3
20690,r,a,400,Beograd,Zvezdara,59,,,4,3,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djevdjelijska/5ee0c60427317118422219c3
20691,r,a,270,Stari Grad,Dorćol,41,,,7,5,t,Centralno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/panciceva/5ed64c282731710a944958e4
20692,r,a,1000,Beograd,Stari Grad,118,,,,1,f,Centralno,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/visokog-stevana/5ee0c35e27317115205a44ab
20693,r,a,500,Beograd,Voždovac,80,,,8,0,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ustanicka/5ed25eca27317106b16ab0f4
20694,r,a,350,Beograd,Zvezdara,52,,,5,2,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/madridska/5edfe3d62731710ede640e06
20695,r,a,750,Stari Grad,Dorćol,70,,,4,3,f,,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodar-jevremova/5ee05b06273171170b175f67
20696,r,a,400,Novi Sad,Nova Detelinara,75,,,5,2,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/stevana-mokranjca/5dcd23b0e466e6598720d897
20697,r,a,1250,Beograd,Savski Venac,120,,,2,2,f,Centralno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/slavka-curuvije/5ee0b76f27317107de1df143
20698,r,a,500,Beograd,Novi Beograd,66,,,,,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-22/5ee0b79e273171081b355f1c
20699,r,a,500,Beograd,Savski Venac,61,,,5,1,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/deligradska/5ee0bb3b2731710c2e67e8d8
20700,r,a,400,Beograd,Savski Venac,60,,,,0,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savamala/5edfacc62731714e553af0da
20701,r,a,350,Beograd,Voždovac,60,,,,9,t,Centralno,2.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/brace-jerkovic/5edfacd42731714e553af0e7
20702,r,a,500,Novi Sad,Bulevar Oslobođenja,94,,,10,3,f,Centralno,3.5,2,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/turgenjeva/5edfae809a3091583e62f104
20703,r,a,1700,Beograd,Zvezdara,124,,1960,,0,f,Etažno,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-kralja-aleksandra/5ecd18c02731715e4413dd97
20704,r,a,360,Beograd,Zvezdara,42,,2015,6,2,f,Etažno,1.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojislava-ilica/5ece866627317102217b69aa
20705,r,a,1000,Beograd,Vračar,136,,1939,2,0,f,Centralno,4.5,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/krunska/5ed25ec127317106b16ab0e7
20706,r,a,450,Beograd,Voždovac,80,,,5,0,f,Centralno,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/paunova/5ed25ec727317106b16ab0ed
20707,r,a,580,Beograd,Vračar,66,,1970,6,4,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/svetog-save/5c802cce2731717a520b1d17
20708,r,a,300,Beograd,Vračar,38,,,5,1,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/svetozara-markovica/5ede729e27317161b30ff27d
20709,r,a,700,Beograd,Vračar,83,,,2,1,t,Etažno,3,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/misarska/5ede72a627317161b30ff2f9
20710,r,a,600,Beograd,Novi Beograd,60,,,9,6,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jurija-gagarina/5ede75b727317165137ecc16
20711,r,a,450,Beograd,Vračar,78,,,5,2,t,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ohridska-brane-crncevica/5ede7e152731716eee257bd3
20712,r,a,500,Beograd,Palilula,60,,,,0,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/takovska/5e2f47332731716f537096e5
20713,r,a,1300,Beograd,Vračar,110,,1936,3,1,t,Etažno,4,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beogradska/5d1518482731712a7b24df12
20714,r,a,800,Beograd,Palilula,64,,,7,1,f,Centralno,2,1,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stanoja-glavasa/5e26edac273171314808ef13
