id,listing_type,property_type,price,location_city,location_city_district,area_property,area_land,construction_type,num_floors_building,apartment_floor,registered,heating_type,num_rooms,num_bathrooms,source
16385,r,a,350.0,beograd,vozdovac,49.0,,,6.0,0.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/rada-neimara/5f27f36a0c7cde39712ecb13
16386,r,a,300.0,novi sad,futoska pijaca,40.0,,,3.0,0.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/futoska-pijaca/5ecd54c09a309176fa3ca8c9
16387,r,a,200.0,novi sad,banatic,25.0,,,5.0,1.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/micurinova/5f1fc89a0c7cde6f2c62b7f1
16388,r,a,260.0,novi sad,novi sad - centar,28.0,,,6.0,2.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/5edf78e50c7cde50a05be57d
16389,r,a,150.0,nis,medijana,60.0,,,,2.0,False,Struja,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/trosarina/5f3bd795279c7e031f27b7a3
16390,r,a,200.0,novi sad,novi sad - centar,36.0,,,4.0,3.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/5f3bd833d8d5c75d90143253
16391,r,a,400.0,beograd,cukarica,98.0,,,,,False,,4.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cerak/5f45189e826804250a6e2206
16392,r,a,600.0,beograd,novi beograd,63.0,,,17.0,15.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-mihaila-pupina/5e42b48f27317164f32682c3
16393,r,a,500.0,beograd,vracar,94.0,,,,1.0,False,Centralno,3.0,2.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/crveni-krst-vracar/5f2293bc0c7cde75c8313ba9
16394,r,a,500.0,beograd,vracar,50.0,,,,3.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kapije-vracara/5f1b00459a30914be16d4bc2
16395,r,a,500.0,beograd,vracar,50.0,,,,4.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kapije-vracara/5f1b031a0c7cde6dd97875f2
16396,r,a,600.0,beograd,stari grad,94.0,,,,2.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/majke-jevrosime/5f1c1abad72ca2112e7832aa
16398,r,a,1750.0,beograd,vracar,92.0,,,,7.0,False,Centralno,3.0,2.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/maksima-gorkog/5f12f5b10c7cde5e65028996
16399,r,a,1750.0,beograd,vracar,92.0,,,,7.0,False,Centralno,3.0,2.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kalenic/5f12f1b20c7cde5c626cd0a8
16400,r,a,1700.0,beograd,vracar,170.0,,,4.0,4.0,False,Centralno,4.0,3.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hram-svetog-save/5f00ac729a3091389a597347
16401,r,a,250.0,beograd,savski venac,40.0,,,,2.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kraljice-natalije/5f3bc6aa9a30912033249498
16402,r,a,200.0,beograd,palilula,20.0,,,,0.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zdravka-celara/5f3bc7219a309120ab63a156
16403,r,a,230.0,novi sad,novi sad - centar,28.0,,,,4.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/5f3469100989d938371046d4
16404,r,a,250.0,beograd,vozdovac,37.0,,,,2.0,False,Etažno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojvode-vlahovica/58d909117ce3af168e1bb981
16405,r,a,320.0,beograd,novi beograd,65.0,,,,9.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jurija-gagarina/5f3bccf109c3bf2fc641ebd3
16406,r,a,650.0,beograd,vracar,85.0,,,6.0,3.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/novopazarska/5f3bcd0466778a1fff1d0ad6
16407,r,a,220.0,novi sad,nova detelinara,30.0,,,,2.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/janka-cmelika/5f3bce38f9b9637b6f37c7e3
16408,r,a,1000.0,beograd,stari grad,100.0,,1972,8.0,7.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/toplicin-venac/5f3bb503b4a6dd5828133903
16409,r,a,240.0,beograd,novi beograd,48.0,,,,0.0,False,Etažno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/surcinska/5f3bb56883930f6b1340f633
16410,r,a,250.0,novi sad,grbavica,41.0,,,5.0,2.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5f3bbb0b6650555c3a6c6908
16411,r,a,120.0,kragujevac,centar,48.0,,,,0.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/zmaj-jovina/5f3bbb160c7cde325b066e26
16412,r,a,180.0,novi sad,sajmiste,25.0,,,5.0,1.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/5f3bbb2a4f82ed4f5e5e8443
16413,r,a,350.0,beograd,stari grad,44.0,,,,,False,Struja,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar/5f3bbd3b97cf4e22dc6c7c73
16414,r,a,600.0,novi sad,spens,75.0,,,,5.0,True,,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/spens/5f3bbe3699e0f721692fc629
16415,r,a,650.0,beograd,vracar,75.0,,,,3.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/brace-radovanovic/5f33c3799a309134460d246c
16416,r,a,300.0,beograd,stari grad,30.0,,,,4.0,False,Struja,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/mike-alasa/5f3bbeec4f7d5e167f439a37
16417,r,a,800.0,beograd,stari grad,70.0,,,,1.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/rige-od-fere/5f3bbeec4f7d5e167f439a3a
16418,r,a,500.0,beograd,vracar,60.0,,,,1.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodara-vucica/5ee131fb9a30912bc831ed98
16419,r,a,500.0,novi sad,novi sad - centar,88.0,,,6.0,5.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/centar-novi-sad/5f3bc05464969d35a61810d2
16420,r,a,280.0,beograd,novi beograd,38.0,,,,2.0,True,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-70a/5f3bc1a8fc3bfc67a2053253
16421,r,a,380.0,beograd,palilula,25.0,,,,2.0,True,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/tasmajdan/5f3bc1a9fc3bfc67a2053257
16422,r,a,600.0,beograd,vracar,110.0,,,8.0,5.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/resavska/5e6fa9db2731715e7615d3b3
16423,r,a,230.0,novi sad,bulevar evrope,26.0,,,,5.0,False,Gas,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/bulevar-evrope/5f3babba0c7cde282a58008c
16424,r,a,750.0,beograd,novi beograd,92.0,,,,5.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-arsenija-carnojevica/5f33a0e20c7cde75131c9f30
16425,r,a,250.0,novi sad,cara dusana,35.0,,,5.0,3.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/tone-hadzica/5f3ba7860c7cde25dc3ad6c2
16426,r,a,1600.0,beograd,vracar,82.0,,,,3.0,False,Centralno,3.0,2.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vukice-mitrovic/5efd83a50c7cde38955d0647
16427,r,a,1000.0,beograd,stari grad,100.0,,,9.0,7.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/toplicin-venac/5f3ba95f9a30916b11688fc0
16428,r,a,140.0,nis,palilula,22.0,,,1.0,0.0,False,Struja,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/dimitrija-tucovica-zeleznicka-stanica/5b76d9f5ad850215f017fb0e
16429,r,a,480.0,beograd,vracar,50.0,,2019,4.0,1.0,False,Etažno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cerska/5ef5d36e9a30911d5f75db55
16430,r,a,550.0,beograd,savski venac,65.0,,,,2.0,False,Etažno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/savska/5eeb685b9a30911e32152ec4
16431,r,a,550.0,beograd,palilula,57.0,,,,5.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ivankovacka/5ee9fed19a30916c60745c67
16432,r,a,350.0,novi sad,novi sad - centar,65.0,,,4.0,2.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/5f3bae619a30916e016dbd84
16433,r,a,550.0,beograd,stari grad,60.0,,,,8.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/venizelosova/5f3baf4d0c7cde2a536c4c46
16434,r,a,400.0,novi sad,socijalno,42.0,,2020,,3.0,True,,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/socijalno/5f3bb00e01318a2fd51598e3
16435,r,a,250.0,novi sad,novi sad - centar,27.0,,,,4.0,False,Struja,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/rotkvarija-novi-sad/5f3bb086c9a5600132762673
16436,r,a,400.0,beograd,stari grad,63.0,,,,4.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/cara-dusana/5f3bb0f3d81eff290b28313d
16437,r,a,300.0,beograd,novi beograd,30.0,,,,1.0,True,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-11c-stari-merkator/5f3bb37be6208019db1ade53
16438,r,a,300.0,beograd,stari grad,60.0,,,,0.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar/5ebb093727317171fb18995f
16439,r,a,200.0,beograd,zemun,30.0,,,,1.0,True,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gornji-grad/5f3b97406881e43a727e7efa
16440,r,a,200.0,beograd,zvezdara,43.0,,,4.0,1.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vjekoslava-africa/5f3b98632605a00c8e6cd563
16441,r,a,150.0,beograd,novi beo,63.0,,,7.0,1.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/pancevo-opstina/oglas/marina-drzica/5f3b9d3c0c7cde203528826d
16442,r,a,450.0,beograd,zvezdara,51.0,,,,0.0,True,Etažno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojvode-bogdana/5f3b9fc82f77482cd047b2b3
16443,r,a,150.0,kragujevac,centar,55.0,,,,3.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/nikole-pasica/5d66b8c8e466e67f3e3833d1
16444,r,a,1200.0,beograd,novi beograd,85.0,,,8.0,2.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/urosa-martinovica/5f3ba2bf6ba36c5f7d4aecf3
16445,r,a,450.0,beograd,vracar,65.0,,,4.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/molerova/5d7b1f8627317164fd0d5d23
16446,r,a,2500.0,beograd,savski venac,155.0,,,2.0,2.0,True,Gas,5.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/smetanina/5d7fbdb6273171483d10fa8c
16447,r,a,500.0,beograd,,52.0,,2012,6.0,4.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd/5d8b462627317175fc007583
16448,r,a,850.0,beograd,savski venac,57.0,,,18.0,16.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/hercegovacka/5d8c97d827317157b825e0a6
16449,r,a,500.0,beograd,vracar,45.0,,,5.0,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/niska/5d640d6727317136863dbe13
16450,r,a,200.0,nis,medijana,51.0,,,,7.0,False,,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/centar/5f3ba700e60eaf3fe245ba13
16451,r,a,650.0,beograd,vracar,75.0,,,,3.0,False,Etažno,4.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/brace-radovanovic/5f2539068aeeaf0a8048e1e3
16452,r,a,250.0,beograd,vracar,36.0,,,,2.0,False,Struja,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/juzni-bulevar/5f1ed9e6fb8ef35c25392787
16453,r,h,40.0,kragujevac,,60.0,,,,,False,Centralno,,1.0,https://www.4zida.rs/izdavanje/kuce/kragujevac/oglas/kragujevac/5e61fca0273171776b24c701
16454,r,a,250.0,novi sad,socijalno,50.0,,,3.0,1.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/socijalno/5eecbd162731712ca85ba803
16455,r,a,430.0,beograd,novi beograd,76.0,,,,7.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-62/5f37e50853a3ab1bfc60bb4a
16456,r,a,500.0,beograd,stari grad,46.0,,,,3.0,True,Norveški radijatori,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/terazije/5f37e50753a3ab1bfc60bb47
16457,r,a,400.0,beograd,novi beograd,55.0,,,,8.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-23/5f37d6fb3822b902314066d8
16458,r,a,300.0,beograd,zvezdara,45.0,,,,5.0,True,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/djeram/5f37d6fa3822b902314066d0
16459,r,a,2390.0,beograd,savski venac,215.0,,,,2.0,True,Centralno,4.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/5f37d6fa3822b902314066c8
16460,r,a,750.0,beograd,stari grad,56.0,,,,4.0,True,Norveški radijatori,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/terazije/5f37d6f93822b902314066c5
16461,r,a,550.0,beograd,stari grad,90.0,,,,3.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol/5f36a198531d05215f327e95
16463,r,a,350.0,beograd,novi beograd,34.0,,,,2.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/danila-lekica-spanca/5f3b94a7621dab77ec5f0f13
16464,r,a,280.0,beograd,novi beograd,38.0,,,8.0,1.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dr-agostina-neta/5f3b94b9770c8b11f169c979
16465,r,a,250.0,beograd,novi beograd,60.0,,,13.0,4.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/jurija-gagarina/5f3b94b9770c8b11f169c976
16466,r,a,350.0,novi sad,novi sad - centar,57.0,,,5.0,4.0,False,Gas,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/5e75ebf22731715ed9785313
16467,r,a,1000.0,beograd,stari grad,70.0,,,,2.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol/5f3b973f6881e43a727e7ef3
16468,r,a,530.0,beograd,cukarica,100.0,,,,1.0,True,Centralno,4.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/banovo-brdo/5f3b97406881e43a727e7ef7
16469,r,a,320.0,beograd,vracar,43.0,,,,3.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vracar-autokomanda/5f3b85c83a2830303708a185
16470,r,a,550.0,beograd,stari grad,56.0,,,,8.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol-bajloni-okolina/5f3b85cc3a2830303708a18e
16471,r,a,260.0,novi sad,podbara,28.0,,,,2.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/episkopa-visariona/5f3b87f5f820b8470f5f33e3
16472,r,a,350.0,beograd,vozdovac,65.0,,,,1.0,True,Etažno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/5f3a962e7017d729a07950c3
16473,r,a,500.0,beograd,vracar,55.0,,,,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/crveni-krst-vracar/5f3a962e7017d729a07950c0
16474,r,a,350.0,beograd,novi beograd,48.0,,,,,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-70/5f3b9306f15dfe494d4ada93
16475,r,a,400.0,beograd,stari grad,63.0,,,,,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol/5f3b9307f15dfe494d4ada9a
16476,r,a,300.0,beograd,vozdovac,40.0,,,,1.0,True,Etažno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/lekino-brdo/5f3a962d7017d729a07950b7
16477,r,a,300.0,beograd,vracar,36.0,,,,4.0,True,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/juzni-bulevar/5f3a88220c78b31180287a15
16478,r,a,350.0,beograd,stari grad,36.0,,,,3.0,True,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/trg-republike/5f3a88220c78b31180287a10
16479,r,a,500.0,beograd,vozdovac,53.0,,,,3.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/5f3a88210c78b31180287a0b
16480,r,a,400.0,beograd,vozdovac,43.0,,,,0.0,True,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/lekino-brdo/5f3a88210c78b31180287a08
16481,r,a,500.0,beograd,zvezdara,67.0,,,,2.0,True,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gradska-bolnica/5f3a881f0c78b311802879f9
16482,r,a,280.0,beograd,zvezdara,55.0,,,,0.0,True,TA peć,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulbulder/5f3a881e0c78b311802879f3
16483,r,a,350.0,beograd,novi beograd,41.0,,,,10.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/omladinskih-brigada/5f3b93649a30915e1a1eb0be
16484,r,a,230.0,novi sad,,25.0,,,5.0,2.0,False,,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5aeb93f7adb11430042aec2f
16485,r,a,200.0,beograd,zvezdara,45.0,,,6.0,4.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pupinova/5f3af9f14419e515e800711c
16486,r,a,250.0,nis,medijana,46.0,,,6.0,3.0,False,TA peć,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/21maja/5f3b03d59a30910603189afc
16487,r,a,450.0,beograd,savski venac,55.0,,,6.0,2.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/crnogorska/5f3b22740c7cde4b010c970a
16489,r,a,350.0,beograd,vozdovac,48.0,,,,3.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/lekino-brdo/5f3b85b13a2830303708a14f
16490,r,a,500.0,beograd,palilula,60.0,,,,2.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/palilula-botanicka-basta/5f3b85b23a2830303708a152
16491,r,a,550.0,beograd,vracar,50.0,,,,3.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vracar-hram-sv-save/5f3b85b33a2830303708a155
16492,r,a,750.0,beograd,savski venac,90.0,,,,4.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar-zeleni-venac/5f3b85b53a2830303708a158
16493,r,a,600.0,beograd,stari grad,75.0,,,,1.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar-trg-republike/5f3b85b83a2830303708a15e
16494,r,a,400.0,beograd,savski venac,70.0,,,,1.0,False,,3.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/centar-zeleni-venac/5f3b85bc3a2830303708a167
16495,r,a,650.0,beograd,vozdovac,60.0,,,,3.0,False,,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac-hotel-m-okolina/5f3b85c13a2830303708a176
16496,r,a,780.0,beograd,stari grad,70.0,,,,1.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gornji-dorcol/5f3b85c23a2830303708a179
16497,r,a,230.0,beograd,savski venac,38.0,,,,0.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje-25-maj/5f3b85c53a2830303708a17f
16498,r,a,500.0,beograd,stari grad,82.0,,,,3.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol-bajloni-okolina/5f3b85c73a2830303708a182
16499,r,a,750.0,beograd,stari grad,60.0,,,5.0,1.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/skadarska/5f3ac4b9bcb87c7cf968aa27
16500,r,a,450.0,beograd,novi beograd,67.0,,,8.0,6.0,True,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/milentija-popovica/5f3acba0dece975913441a60
16501,r,a,750.0,beograd,zvezdara,133.0,,,4.0,4.0,True,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zivka-davidovica/5f3acbb2dece975913441a73
16503,r,a,160.0,novi sad,nova detelinara,27.0,,2006,,4.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/nova-detelinara-novi-sad/5f3acf8ea1dc9d7acf2c8c47
16504,r,a,500.0,beograd,novi beograd,55.0,,,6.0,1.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/urosa-martinovica/5f3ad008c8bb0118ad3c5173
16506,r,a,500.0,beograd,stari grad,46.0,,1930,5.0,2.0,False,Etažno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zeleni-venac/5f3ad9b5429dca67e9606b47
16507,r,a,1100.0,beograd,stari grad,90.0,,1930,5.0,2.0,False,Etažno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zeleni-venac/5f3ad9b7429dca67e9606b51
16508,r,a,1500.0,beograd,savski venac,200.0,,,2.0,2.0,False,Gas,4.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/topcider/5f3ada12619b634a640107d3
16509,r,a,300.0,novi sad,novi sad - centar,80.0,,,5.0,3.0,False,Centralno,3.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/novi-sad-centar/5f3ada601e397859bb402913
16510,r,a,4300.0,beograd,savski venac,170.0,,,,1.0,False,Centralno,4.0,2.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/senjak/5f325e870c7cde4b94250ad0
16511,r,a,580.0,beograd,stari grad,72.0,,,5.0,3.0,False,Centralno,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/strahinjica-bana/5f3af0979a30917a81537811
16512,r,a,1700.0,beograd,stari grad,159.0,,,7.0,6.0,False,Centralno,4.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/gospodarjevremova/5d66e1ade466e60b933c3867
16513,r,a,180.0,beograd,vracar,25.0,,,,,False,,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vracar/5f3af33a9a30917c43741d69
16514,r,a,400.0,ruma,ruma opstina,93.0,,,,,False,,3.0,1.0,https://www.4zida.rs/izdavanje/stanovi/ruma-opstina/oglas/ruma-grad/5f3ab4609a309157b31b7dcc
16515,r,a,180.0,beograd,zemun,23.0,,,,2.0,True,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/altina/5f3ab60fa227384dfb21d6b3
16516,r,a,160.0,kragujevac,centar,45.0,,,,0.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/kragujevac/oglas/zmajjovina/5bd8314d9a309140384978e7
16517,r,a,430.0,novi sad,novi sad - centar,54.0,,,,2.0,False,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/mileticeva/5f3ab7839a3091593a56b046
16518,r,a,500.0,beograd,vozdovac,41.0,,,6.0,2.0,False,Centralno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vojvode-stepe/5e7511b10c7cde17912c3931
16519,r,a,2500.0,beograd,savski venac,118.0,,,10.0,4.0,False,,4.0,3.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/5f3ab81490670663245fabb3
16520,r,a,300.0,beograd,stari grad,30.0,,,7.0,4.0,False,TA peć,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/mike-alasa/5f3ab9a39a30915a667f89a9
16521,r,a,270.0,beograd,vozdovac,50.0,,1966,6.0,3.0,False,Centralno,2.0,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/ustanicka/5f3abb6ebb975009c57ce635
16522,r,a,180.0,novi sad,grbavica,24.0,,,5.0,3.0,False,Centralno,1.0,1.0,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/grbavica/5f3abdfbb2eae149a854a3e3
16523,r,a,350.0,beograd,stari grad,36.0,,,,3.0,True,Etažno,1.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dorcol/5f3ac09ba558a8219c52ac77
16524,r,a,400.0,beograd,savski venac,63.0,,,,4.0,True,Centralno,2.5,1.0,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/beograd-na-vodi/5f3ac09ea558a8219c52ac89
